Servo Motion,Servo Position,EMG Value,EMG Voltage,Flex Value
Finger Closing,117,653,3191.59,476
Finger Closing,118,949,4638.32,475
Finger Closing,119,984,4809.38,475
Finger Closing,120,984,4809.38,475
Finger Closing,121,984,4809.38,475
Finger Closing,122,844,4125.12,474
Finger Closing,123,762,3724.34,472
Finger Closing,124,723,3533.72,471
Finger Closing,125,718,3509.29,470
Finger Closing,126,798,3900.29,468
Finger Closing,127,970,4740.96,466
Finger Closing,128,985,4814.27,464
Finger Closing,129,985,4814.27,463
Finger Closing,130,984,4809.38,463
Finger Closing,131,908,4437.93,458
Finger Closing,132,844,4125.12,455
Finger Closing,133,932,4555.23,452
Finger Closing,134,984,4809.38,450
Finger Closing,135,944,4613.88,447
Finger Closing,136,854,4174,445
Finger Closing,137,710,3470.19,443
Finger Closing,138,660,3225.81,441
Finger Closing,139,813,3973.61,440
Finger Closing,140,685,3348,437
Finger Closing,141,609,2976.54,436
Finger Closing,142,588,2873.9,419
Finger Closing,143,577,2820.14,434
Finger Closing,144,529,2585.53,434
Finger Closing,145,886,4330.4,431
Finger Closing,146,984,4809.38,431
Finger Closing,147,984,4809.38,429
Finger Closing,148,984,4809.38,428
Finger Closing,149,984,4809.38,427
Finger Closing,150,984,4809.38,426
Finger Closing,151,984,4809.38,424
Finger Closing,152,984,4809.38,423
Finger Closing,153,984,4809.38,420
Finger Closing,154,984,4809.38,421
Finger Closing,155,984,4809.38,421
Finger Closing,156,984,4809.38,417
Finger Closing,157,984,4809.38,416
Finger Closing,158,984,4809.38,403
Finger Closing,159,985,4814.27,415
Finger Closing,160,984,4809.38,414
Finger Closing,161,984,4809.38,413
Finger Closing,162,902,4408.6,410
Finger Closing,163,984,4809.38,409
Finger Closing,164,895,4374.39,406
Finger Closing,165,821,4012.71,403
Finger Closing,166,717,3504.4,399
Finger Closing,167,614,3000.98,397
Finger Closing,168,573,2800.59,396
Finger Closing,169,600,2932.55,393
Finger Opening,170,757,3699.9,392
Finger Opening,170,835,4081.13,394
Finger Opening,169,933,4560.12,395
Finger Opening,168,941,4599.22,397
Finger Opening,167,804,3929.62,399
Finger Opening,166,629,3074.29,400
Finger Opening,165,572,2795.7,402
Finger Opening,164,524,2561.09,403
Finger Opening,163,494,2414.47,405
Finger Opening,162,516,2521.99,405
Finger Opening,161,574,2805.47,407
Finger Opening,160,607,2966.76,407
Finger Opening,159,516,2521.99,408
Finger Opening,158,649,3172.04,409
Finger Opening,157,624,3049.85,410
Finger Opening,156,984,4809.38,425
Finger Opening,155,984,4809.38,414
Finger Opening,154,863,4217.99,415
Finger Opening,153,702,3431.09,434
Finger Opening,152,699,3416.42,418
Finger Opening,151,642,3137.83,421
Finger Opening,150,595,2908.11,422
Finger Opening,149,672,3284.46,422
Finger Opening,148,656,3206.26,427
Finger Opening,147,754,3685.24,430
Finger Opening,146,630,3079.18,433
Finger Opening,145,730,3567.94,432
Finger Opening,144,640,3128.05,439
Finger Opening,143,877,4286.41,443
Finger Opening,142,780,3812.32,447
Finger Opening,141,899,4393.94,451
Finger Opening,140,984,4809.38,454
Finger Opening,139,984,4809.38,459
Finger Opening,138,985,4814.27,463
Finger Opening,137,984,4809.38,499
Finger Opening,136,985,4814.27,470
Finger Opening,135,949,4638.32,471
Finger Opening,134,836,4086.02,478
Finger Opening,133,984,4809.38,476
Finger Opening,132,985,4814.27,476
Finger Opening,131,984,4809.38,477
Finger Opening,130,984,4809.38,477
Finger Opening,129,985,4814.27,478
Finger Opening,128,984,4809.38,478
Finger Opening,127,985,4814.27,477
Finger Opening,126,985,4814.27,469
Finger Opening,125,984,4809.38,469
Finger Opening,124,984,4809.38,477
Finger Opening,123,985,4814.27,477
Finger Opening,122,984,4809.38,480
Finger Opening,121,984,4809.38,473
Finger Opening,120,985,4814.27,479
Finger Opening,119,984,4809.38,480
Finger Opening,118,985,4814.27,481
Finger Opening,117,985,4814.27,484
Finger Opening,116,984,4809.38,485
Finger Opening,115,984,4809.38,487
Finger Opening,114,985,4814.27,489
Finger Opening,113,887,4335.29,490
Finger Opening,112,798,3900.29,491
Finger Opening,111,756,3695.01,490
Finger Opening,110,764,3734.12,488
Finger Opening,109,977,4775.17,488
Finger Opening,108,985,4814.27,489
Finger Opening,107,984,4809.38,489
Finger Opening,106,985,4814.27,513
Finger Opening,105,985,4814.27,494
Finger Opening,104,985,4814.27,498
Finger Opening,103,985,4814.27,493
Finger Opening,102,985,4814.27,499
Finger Opening,101,985,4814.27,499
Finger Opening,100,985,4814.27,500
Finger Opening,99,985,4814.27,499
Finger Opening,98,984,4809.38,501
Finger Opening,97,985,4814.27,497
Finger Opening,96,958,4682.31,502
Finger Opening,95,776,3792.77,502
Finger Opening,94,813,3973.61,502
Finger Opening,93,824,4027.37,503
Finger Opening,92,726,3548.39,503
Finger Opening,91,818,3998.04,509
Finger Closing,90,659,3220.92,504
Finger Closing,90,704,3440.86,504
Finger Closing,91,590,2883.68,505
Finger Closing,92,727,3553.27,506
Finger Closing,93,625,3054.74,506
Finger Closing,94,746,3646.14,506
Finger Closing,95,959,4687.19,507
Finger Closing,96,985,4814.27,507
Finger Closing,97,985,4814.27,507
Finger Closing,98,985,4814.27,508
Finger Closing,99,985,4814.27,508
Finger Closing,100,985,4814.27,508
Finger Closing,101,985,4814.27,507
Finger Closing,102,985,4814.27,509
Finger Closing,103,985,4814.27,509
Finger Closing,104,985,4814.27,508
Finger Closing,105,945,4618.77,508
Finger Closing,106,879,4296.19,508
Finger Closing,107,817,3993.16,509
Finger Closing,108,772,3773.22,508
Finger Closing,109,719,3514.17,508
Finger Closing,110,661,3230.69,508
Finger Closing,111,623,3044.97,507
Finger Closing,112,592,2893.45,508
Finger Closing,113,560,2737.05,506
Finger Closing,114,546,2668.62,505
Finger Closing,115,777,3797.65,508
Finger Closing,116,984,4809.38,505
Finger Closing,117,984,4809.38,504
Finger Closing,118,984,4809.38,504
Finger Closing,119,984,4809.38,504
Finger Closing,120,984,4809.38,503
Finger Closing,121,984,4809.38,505
Finger Closing,122,985,4814.27,506
Finger Closing,123,984,4809.38,506
Finger Closing,124,984,4809.38,506
Finger Closing,125,984,4809.38,506
Finger Closing,126,984,4809.38,506
Finger Closing,127,811,3963.83,506
Finger Closing,128,844,4125.12,505
Finger Closing,129,755,3690.13,503
Finger Closing,130,613,2996.09,494
Finger Closing,131,490,2394.92,502
Finger Closing,132,480,2346.04,501
Finger Closing,133,684,3343.11,501
Finger Closing,134,984,4809.38,497
Finger Closing,135,984,4809.38,494
Finger Closing,136,747,3651.03,490
Finger Closing,137,619,3025.42,490
Finger Closing,138,636,3108.5,492
Finger Closing,139,510,2492.67,496
Finger Closing,140,477,2331.38,495
Finger Closing,141,399,1950.15,494
Finger Closing,142,483,2360.7,501
Finger Closing,143,441,2155.43,494
Finger Closing,144,366,1788.86,492
Finger Closing,145,296,1446.73,490
Finger Closing,146,298,1456.5,491
Finger Closing,147,296,1446.73,484
Finger Closing,148,238,1163.25,481
Finger Closing,149,225,1099.71,438
Finger Closing,150,274,1339.2,470
Finger Closing,151,352,1720.43,467
Finger Closing,152,427,2087,464
Finger Closing,153,387,1891.5,461
Finger Closing,154,451,2204.3,457
Finger Closing,155,404,1974.58,453
Finger Closing,156,458,2238.51,447
Finger Closing,157,515,2517.11,439
Finger Closing,158,590,2883.68,432
Finger Closing,159,704,3440.86,430
Finger Closing,160,798,3900.29,421
Finger Closing,161,780,3812.32,422
Finger Closing,162,876,4281.52,410
Finger Closing,163,821,4012.71,412
Finger Closing,164,824,4027.37,411
Finger Closing,165,800,3910.07,412
Finger Closing,166,807,3944.28,408
Finger Closing,167,754,3685.24,405
Finger Closing,168,676,3304.01,404
Finger Closing,169,688,3362.66,403
Finger Opening,170,510,2492.67,405
Finger Opening,170,367,1793.74,406
Finger Opening,169,330,1612.9,407
Finger Opening,168,359,1754.64,410
Finger Opening,167,405,1979.47,412
Finger Opening,166,474,2316.72,415
Finger Opening,165,552,2697.95,418
Finger Opening,164,594,2903.23,422
Finger Opening,163,615,3005.86,424
Finger Opening,162,622,3040.08,387
Finger Opening,161,658,3216.03,427
Finger Opening,160,501,2448.68,428
Finger Opening,159,902,4408.6,429
Finger Opening,158,689,3367.55,431
Finger Opening,157,663,3240.47,433
Finger Opening,156,534,2609.97,433
Finger Opening,155,422,2062.56,432
Finger Opening,154,322,1573.8,434
Finger Opening,153,314,1534.7,436
Finger Opening,152,283,1383.19,439
Finger Opening,151,504,2463.34,441
Finger Opening,150,433,2116.32,444
Finger Opening,149,419,2047.9,449
Finger Opening,148,344,1681.33,452
Finger Opening,147,359,1754.64,455
Finger Opening,146,300,1466.28,462
Finger Opening,145,271,1324.54,459
Finger Opening,144,274,1339.2,465
Finger Opening,143,323,1578.69,468
Finger Opening,142,275,1344.09,470
Finger Opening,141,224,1094.82,471
Finger Opening,140,277,1353.86,472
Finger Opening,139,277,1353.86,474
Finger Opening,138,230,1124.14,475
Finger Opening,137,184,899.32,478
Finger Opening,136,222,1085.04,474
Finger Opening,135,197,962.85,477
Finger Opening,134,178,869.99,477
Finger Opening,133,197,962.85,480
Finger Opening,132,266,1300.1,476
Finger Opening,131,280,1368.52,477
Finger Opening,130,226,1104.59,478
Finger Opening,129,251,1226.78,479
Finger Opening,128,258,1261,480
